Filename,Labels
1640_train.jpg,Tibetan_terrier
1641_train.jpg,malinois
1642_train.jpg,Pomeranian
1643_train.jpg,toy_terrier
1644_train.jpg,Samoyed
1645_train.jpg,Norwich_terrier
1646_train.jpg,EntleBucher
1647_train.jpg,Saint_Bernard
1648_train.jpg,American_Staffordshire_terrier
1649_train.jpg,miniature_pinscher
1650_train.jpg,French_bulldog
1651_train.jpg,Irish_setter
1652_train.jpg,standard_poodle
1653_train.jpg,whippet
1654_train.jpg,miniature_pinscher
1655_train.jpg,Border_terrier
1656_train.jpg,Maltese_dog
1657_train.jpg,Siberian_husky
1658_train.jpg,Cardigan
1659_train.jpg,Boston_bull
1660_train.jpg,collie
1661_train.jpg,black
1662_train.jpg,groenendael
1663_train.jpg,Dandie_Dinmont
1664_train.jpg,Chihuahua
1665_train.jpg,Border_collie
1666_train.jpg,Bernese_mountain_dog
1667_train.jpg,West_Highland_white_terrier
1668_train.jpg,groenendael
1669_train.jpg,pug
1670_train.jpg,Norfolk_terrier
1671_train.jpg,Cardigan
1672_train.jpg,Old_English_sheepdog
1673_train.jpg,Brittany_spaniel
1674_train.jpg,briard
1675_train.jpg,Afghan_hound
1676_train.jpg,Australian_terrier
1677_train.jpg,Blenheim_spaniel
1678_train.jpg,Mexican_hairless
1679_train.jpg,beagle
1680_train.jpg,African_hunting_dog
1681_train.jpg,Irish_wolfhound
1682_train.jpg,borzoi
1683_train.jpg,Border_terrier
1684_train.jpg,borzoi
1685_train.jpg,Walker_hound
1686_train.jpg,Irish_setter
1687_train.jpg,soft
1688_train.jpg,Saluki
1689_train.jpg,Sussex_spaniel
1690_train.jpg,wire
1691_train.jpg,miniature_schnauzer
1692_train.jpg,cairn
1693_train.jpg,Saluki
1694_train.jpg,redbone
1695_train.jpg,Norfolk_terrier
1696_train.jpg,Lakeland_terrier
1697_train.jpg,Pembroke
1698_train.jpg,toy_terrier
1699_train.jpg,Saint_Bernard
1700_train.jpg,keeshond
1701_train.jpg,Brittany_spaniel
1702_train.jpg,toy_terrier
1703_train.jpg,Shih
1704_train.jpg,flat
1705_train.jpg,miniature_pinscher
1706_train.jpg,African_hunting_dog
1707_train.jpg,American_Staffordshire_terrier
1708_train.jpg,Bouvier_des_Flandres
1709_train.jpg,English_springer
1710_train.jpg,Chihuahua
1711_train.jpg,Norwegian_elkhound
1712_train.jpg,Bedlington_terrier
1713_train.jpg,Yorkshire_terrier
1714_train.jpg,Maltese_dog
1715_train.jpg,kuvasz
1716_train.jpg,Doberman
1717_train.jpg,Samoyed
1718_train.jpg,English_setter
1719_train.jpg,English_foxhound
1720_train.jpg,EntleBucher
1721_train.jpg,bloodhound
1722_train.jpg,Welsh_springer_spaniel
1723_train.jpg,wire
1724_train.jpg,American_Staffordshire_terrier
1725_train.jpg,toy_terrier
1726_train.jpg,Chesapeake_Bay_retriever
1727_train.jpg,Bouvier_des_Flandres
1728_train.jpg,papillon
1729_train.jpg,toy_terrier
1730_train.jpg,standard_schnauzer
1731_train.jpg,Bouvier_des_Flandres
1732_train.jpg,affenpinscher
1733_train.jpg,chow
1734_train.jpg,Appenzeller
1735_train.jpg,giant_schnauzer
1736_train.jpg,English_springer
1737_train.jpg,Italian_greyhound
1738_train.jpg,Afghan_hound
1739_train.jpg,Ibizan_hound
1740_train.jpg,Shetland_sheepdog
1741_train.jpg,Italian_greyhound
1742_train.jpg,Pembroke
1743_train.jpg,Lakeland_terrier
1744_train.jpg,Siberian_husky
1745_train.jpg,otterhound
1746_train.jpg,Pomeranian
1747_train.jpg,basenji
1748_train.jpg,Bouvier_des_Flandres
1749_train.jpg,Norwegian_elkhound
1750_train.jpg,EntleBucher
1751_train.jpg,black
1752_train.jpg,papillon
1753_train.jpg,Sealyham_terrier
1754_train.jpg,Ibizan_hound
1755_train.jpg,Scottish_deerhound
1756_train.jpg,Greater_Swiss_Mountain_dog
1757_train.jpg,kelpie
1758_train.jpg,borzoi
1759_train.jpg,soft
1760_train.jpg,Maltese_dog
1761_train.jpg,malinois
1762_train.jpg,clumber
1763_train.jpg,miniature_schnauzer
1764_train.jpg,Tibetan_terrier
1765_train.jpg,Staffordshire_bullterrier
1766_train.jpg,Leonberg
1767_train.jpg,Boston_bull
1768_train.jpg,whippet
1769_train.jpg,basset
1770_train.jpg,Saint_Bernard
1771_train.jpg,English_foxhound
1772_train.jpg,Australian_terrier
1773_train.jpg,Brabancon_griffon
1774_train.jpg,Staffordshire_bullterrier
1775_train.jpg,wire
1776_train.jpg,Japanese_spaniel
1777_train.jpg,Sealyham_terrier
1778_train.jpg,Lhasa
1779_train.jpg,Walker_hound
1780_train.jpg,Australian_terrier
1781_train.jpg,Kerry_blue_terrier
1782_train.jpg,Italian_greyhound
1783_train.jpg,Afghan_hound
1784_train.jpg,Cardigan
1785_train.jpg,Cardigan
1786_train.jpg,Ibizan_hound
1787_train.jpg,English_springer
1788_train.jpg,dhole
1789_train.jpg,vizsla
1790_train.jpg,redbone
1791_train.jpg,basset
1792_train.jpg,kelpie
1793_train.jpg,Boston_bull
1794_train.jpg,affenpinscher
1795_train.jpg,kelpie
1796_train.jpg,basset
1797_train.jpg,Dandie_Dinmont
1798_train.jpg,bluetick
1799_train.jpg,Great_Pyrenees
1800_train.jpg,Tibetan_terrier
1801_train.jpg,German_short
1802_train.jpg,silky_terrier
1803_train.jpg,papillon
1804_train.jpg,Norfolk_terrier
1805_train.jpg,Scottish_deerhound
1806_train.jpg,English_setter
1807_train.jpg,Irish_wolfhound
1808_train.jpg,Lhasa
1809_train.jpg,Brabancon_griffon
1810_train.jpg,West_Highland_white_terrier
1811_train.jpg,Norwegian_elkhound
1812_train.jpg,Cardigan
1813_train.jpg,dingo
1814_train.jpg,Japanese_spaniel
1815_train.jpg,Japanese_spaniel
1816_train.jpg,Brabancon_griffon
1817_train.jpg,miniature_pinscher
1818_train.jpg,malamute
1819_train.jpg,Airedale
1820_train.jpg,Irish_wolfhound
1821_train.jpg,Irish_water_spaniel
1822_train.jpg,Irish_wolfhound
1823_train.jpg,Maltese_dog
1824_train.jpg,giant_schnauzer
1825_train.jpg,Lhasa
1826_train.jpg,soft
1827_train.jpg,Bouvier_des_Flandres
1828_train.jpg,Scottish_deerhound
1829_train.jpg,Blenheim_spaniel
1830_train.jpg,otterhound
1831_train.jpg,briard
1832_train.jpg,bull_mastiff
1833_train.jpg,miniature_poodle
1834_train.jpg,Lhasa
1835_train.jpg,Doberman
1836_train.jpg,French_bulldog
1837_train.jpg,German_short
1838_train.jpg,redbone
1839_train.jpg,Siberian_husky
1840_train.jpg,Pekinese
1841_train.jpg,toy_terrier
1842_train.jpg,miniature_poodle
1843_train.jpg,black
1844_train.jpg,basenji
1845_train.jpg,Tibetan_terrier
1846_train.jpg,komondor
1847_train.jpg,boxer
1848_train.jpg,Boston_bull
1849_train.jpg,Chihuahua
1850_train.jpg,flat
1851_train.jpg,Old_English_sheepdog
1852_train.jpg,Labrador_retriever
1853_train.jpg,Afghan_hound
1854_train.jpg,schipperke
1855_train.jpg,Siberian_husky
1856_train.jpg,Lakeland_terrier
1857_train.jpg,EntleBucher
1858_train.jpg,Brittany_spaniel
1859_train.jpg,toy_terrier
1860_train.jpg,West_Highland_white_terrier
1861_train.jpg,Blenheim_spaniel
1862_train.jpg,Norfolk_terrier
1863_train.jpg,giant_schnauzer
1864_train.jpg,Kerry_blue_terrier
1865_train.jpg,Siberian_husky
1866_train.jpg,standard_poodle
1867_train.jpg,Italian_greyhound
1868_train.jpg,black
1869_train.jpg,Weimaraner
1870_train.jpg,Sussex_spaniel
1871_train.jpg,dingo
1872_train.jpg,chow
1873_train.jpg,Shih
1874_train.jpg,Brabancon_griffon
1875_train.jpg,Norwegian_elkhound
1876_train.jpg,Afghan_hound
1877_train.jpg,standard_poodle
1878_train.jpg,miniature_poodle
1879_train.jpg,Afghan_hound
1880_train.jpg,Afghan_hound
1881_train.jpg,bloodhound
1882_train.jpg,Saluki
1883_train.jpg,Boston_bull
1884_train.jpg,affenpinscher
1885_train.jpg,redbone
1886_train.jpg,Irish_wolfhound
1887_train.jpg,Border_collie
1888_train.jpg,Tibetan_mastiff
1889_train.jpg,Boston_bull
1890_train.jpg,Saint_Bernard
1891_train.jpg,Airedale
1892_train.jpg,Rottweiler
1893_train.jpg,keeshond
1894_train.jpg,dingo
1895_train.jpg,Weimaraner
1896_train.jpg,Irish_setter
1897_train.jpg,cairn
1898_train.jpg,Saluki
1899_train.jpg,English_setter
1900_train.jpg,cairn
1901_train.jpg,Japanese_spaniel
1902_train.jpg,Great_Dane
1903_train.jpg,Dandie_Dinmont
1904_train.jpg,malamute
1905_train.jpg,soft
1906_train.jpg,cocker_spaniel
1907_train.jpg,Bernese_mountain_dog
1908_train.jpg,Shih
1909_train.jpg,Sealyham_terrier
1910_train.jpg,bloodhound
1911_train.jpg,Boston_bull
1912_train.jpg,basenji
1913_train.jpg,clumber
1914_train.jpg,Great_Pyrenees
1915_train.jpg,malinois
1916_train.jpg,Cardigan
1917_train.jpg,Ibizan_hound
1918_train.jpg,Tibetan_terrier
1919_train.jpg,African_hunting_dog
1920_train.jpg,bluetick
1921_train.jpg,Afghan_hound
1922_train.jpg,Greater_Swiss_Mountain_dog
1923_train.jpg,English_springer
1924_train.jpg,Sealyham_terrier
1925_train.jpg,collie
1926_train.jpg,black
1927_train.jpg,affenpinscher
1928_train.jpg,Pomeranian
1929_train.jpg,Chesapeake_Bay_retriever
1930_train.jpg,Walker_hound
1931_train.jpg,borzoi
1932_train.jpg,cairn
1933_train.jpg,Boston_bull
1934_train.jpg,Chesapeake_Bay_retriever
1935_train.jpg,Doberman
1936_train.jpg,Tibetan_mastiff
1937_train.jpg,Tibetan_terrier
1938_train.jpg,Chihuahua
1939_train.jpg,Welsh_springer_spaniel
1940_train.jpg,collie
1941_train.jpg,Boston_bull
1942_train.jpg,Scottish_deerhound
1943_train.jpg,Old_English_sheepdog
1944_train.jpg,Italian_greyhound
1945_train.jpg,basset
1946_train.jpg,Boston_bull
1947_train.jpg,Australian_terrier
1948_train.jpg,affenpinscher
1949_train.jpg,silky_terrier
1950_train.jpg,German_shepherd
1951_train.jpg,miniature_pinscher
1952_train.jpg,Irish_terrier
1953_train.jpg,Great_Pyrenees
1954_train.jpg,Lakeland_terrier
1955_train.jpg,Yorkshire_terrier
1956_train.jpg,Weimaraner
1957_train.jpg,Siberian_husky
1958_train.jpg,vizsla
1959_train.jpg,whippet
1960_train.jpg,Shih
1961_train.jpg,Yorkshire_terrier
1962_train.jpg,Irish_setter
1963_train.jpg,chow
1964_train.jpg,soft
1965_train.jpg,dhole
1966_train.jpg,Welsh_springer_spaniel
1967_train.jpg,miniature_schnauzer
1968_train.jpg,Great_Pyrenees
1969_train.jpg,Lhasa
1970_train.jpg,Doberman
1971_train.jpg,clumber
1972_train.jpg,Scottish_deerhound
1973_train.jpg,toy_terrier
1974_train.jpg,Old_English_sheepdog
1975_train.jpg,Great_Pyrenees
1976_train.jpg,bloodhound
1977_train.jpg,German_short
1978_train.jpg,Sussex_spaniel
1979_train.jpg,Afghan_hound
1980_train.jpg,whippet
1981_train.jpg,flat
1982_train.jpg,Norwegian_elkhound
1983_train.jpg,Lhasa
1984_train.jpg,Norwegian_elkhound
1985_train.jpg,Bouvier_des_Flandres
1986_train.jpg,Bouvier_des_Flandres
1987_train.jpg,Doberman
1988_train.jpg,West_Highland_white_terrier
1989_train.jpg,giant_schnauzer
1990_train.jpg,Rottweiler
1991_train.jpg,miniature_pinscher
1992_train.jpg,whippet
1993_train.jpg,kelpie
1994_train.jpg,Old_English_sheepdog
1995_train.jpg,Pekinese
1996_train.jpg,Afghan_hound
1997_train.jpg,schipperke
1998_train.jpg,affenpinscher
1999_train.jpg,clumber
2000_train.jpg,toy_terrier
2001_train.jpg,beagle
2002_train.jpg,clumber
2003_train.jpg,Dandie_Dinmont
2004_train.jpg,Old_English_sheepdog
2005_train.jpg,Chihuahua
2006_train.jpg,Weimaraner
2007_train.jpg,Rhodesian_ridgeback
2008_train.jpg,wire
2009_train.jpg,Airedale
2010_train.jpg,komondor
2011_train.jpg,Australian_terrier
2012_train.jpg,Rottweiler
2013_train.jpg,Chihuahua
2014_train.jpg,Eskimo_dog
2015_train.jpg,Chesapeake_Bay_retriever
2016_train.jpg,American_Staffordshire_terrier
2017_train.jpg,Shih
2018_train.jpg,English_setter
2019_train.jpg,Pembroke
2020_train.jpg,Lakeland_terrier
2021_train.jpg,Bernese_mountain_dog
2022_train.jpg,Tibetan_mastiff
2023_train.jpg,American_Staffordshire_terrier
2024_train.jpg,affenpinscher
2025_train.jpg,Welsh_springer_spaniel
2026_train.jpg,Leonberg
2027_train.jpg,briard
2028_train.jpg,bloodhound
2029_train.jpg,Chesapeake_Bay_retriever
2030_train.jpg,Cardigan
2031_train.jpg,Samoyed
2032_train.jpg,Blenheim_spaniel
2033_train.jpg,Italian_greyhound
2034_train.jpg,Walker_hound
2035_train.jpg,Great_Pyrenees
2036_train.jpg,Japanese_spaniel
2037_train.jpg,Airedale
2038_train.jpg,Border_terrier
2039_train.jpg,basenji
2040_train.jpg,German_short
2041_train.jpg,wire
2042_train.jpg,Yorkshire_terrier
2043_train.jpg,West_Highland_white_terrier
2044_train.jpg,Lakeland_terrier
2045_train.jpg,pug
2046_train.jpg,French_bulldog
2047_train.jpg,bull_mastiff
2048_train.jpg,Siberian_husky
2049_train.jpg,Norfolk_terrier
2050_train.jpg,wire
2051_train.jpg,vizsla
2052_train.jpg,pug
2053_train.jpg,Kerry_blue_terrier
2054_train.jpg,standard_schnauzer
2055_train.jpg,German_short
2056_train.jpg,German_short
2057_train.jpg,borzoi
2058_train.jpg,Irish_setter
2059_train.jpg,Lakeland_terrier
2060_train.jpg,Blenheim_spaniel
2061_train.jpg,miniature_pinscher
2062_train.jpg,Bedlington_terrier
2063_train.jpg,soft
2064_train.jpg,Brabancon_griffon
2065_train.jpg,Scottish_deerhound
2066_train.jpg,Weimaraner
2067_train.jpg,Irish_terrier
2068_train.jpg,bloodhound
2069_train.jpg,Boston_bull
2070_train.jpg,Siberian_husky
2071_train.jpg,Afghan_hound
2072_train.jpg,bloodhound
2073_train.jpg,Pomeranian
2074_train.jpg,Tibetan_mastiff
2075_train.jpg,Gordon_setter
2076_train.jpg,wire
2077_train.jpg,basenji
2078_train.jpg,Sussex_spaniel
2079_train.jpg,Norwegian_elkhound
2080_train.jpg,vizsla
2081_train.jpg,Pekinese
2082_train.jpg,English_springer
2083_train.jpg,miniature_schnauzer
2084_train.jpg,English_setter
2085_train.jpg,Tibetan_terrier
2086_train.jpg,schipperke
2087_train.jpg,Appenzeller
2088_train.jpg,Kerry_blue_terrier
2089_train.jpg,Japanese_spaniel
2090_train.jpg,flat
2091_train.jpg,Blenheim_spaniel
2092_train.jpg,Scottish_deerhound
2093_train.jpg,Kerry_blue_terrier
2094_train.jpg,Pekinese
2095_train.jpg,curly
2096_train.jpg,miniature_poodle
2097_train.jpg,Irish_wolfhound
2098_train.jpg,Tibetan_terrier
2099_train.jpg,Blenheim_spaniel
2100_train.jpg,Labrador_retriever
2101_train.jpg,keeshond
2102_train.jpg,Shih
2103_train.jpg,briard
2104_train.jpg,bloodhound
2105_train.jpg,kuvasz
2106_train.jpg,Leonberg
2107_train.jpg,Bedlington_terrier
2108_train.jpg,Lhasa
2109_train.jpg,cocker_spaniel
2110_train.jpg,Lakeland_terrier
2111_train.jpg,miniature_schnauzer
2112_train.jpg,malamute
2113_train.jpg,Siberian_husky
2114_train.jpg,toy_terrier
2115_train.jpg,Mexican_hairless
2116_train.jpg,silky_terrier
2117_train.jpg,kuvasz
2118_train.jpg,Border_terrier
2119_train.jpg,Dandie_Dinmont
2120_train.jpg,soft
2121_train.jpg,kelpie
2122_train.jpg,Chesapeake_Bay_retriever
2123_train.jpg,Irish_wolfhound
2124_train.jpg,malinois
2125_train.jpg,Welsh_springer_spaniel
2126_train.jpg,Border_terrier
2127_train.jpg,English_springer
2128_train.jpg,Scottish_deerhound
2129_train.jpg,dingo
2130_train.jpg,Kerry_blue_terrier
2131_train.jpg,dhole
2132_train.jpg,whippet
2133_train.jpg,Newfoundland
2134_train.jpg,Appenzeller
2135_train.jpg,Yorkshire_terrier
2136_train.jpg,Cardigan
2137_train.jpg,Norwich_terrier
2138_train.jpg,Tibetan_mastiff
2139_train.jpg,komondor
2140_train.jpg,Lakeland_terrier
2141_train.jpg,Sussex_spaniel
2142_train.jpg,African_hunting_dog
2143_train.jpg,Staffordshire_bullterrier
2144_train.jpg,curly
2145_train.jpg,flat
2146_train.jpg,borzoi
2147_train.jpg,basset
2148_train.jpg,Sussex_spaniel
2149_train.jpg,Samoyed
2150_train.jpg,Airedale
2151_train.jpg,Irish_wolfhound
2152_train.jpg,American_Staffordshire_terrier
2153_train.jpg,Japanese_spaniel
2154_train.jpg,dhole
2155_train.jpg,Pomeranian
2156_train.jpg,Dandie_Dinmont
2157_train.jpg,Saluki
2158_train.jpg,otterhound
2159_train.jpg,Walker_hound
2160_train.jpg,black
2161_train.jpg,Saluki
2162_train.jpg,Maltese_dog
2163_train.jpg,Pembroke
2164_train.jpg,Chesapeake_Bay_retriever
2165_train.jpg,beagle
2166_train.jpg,German_shepherd
2167_train.jpg,dhole
2168_train.jpg,curly
2169_train.jpg,American_Staffordshire_terrier
2170_train.jpg,miniature_pinscher
2171_train.jpg,Norwegian_elkhound
2172_train.jpg,Bernese_mountain_dog
2173_train.jpg,beagle
2174_train.jpg,Walker_hound
2175_train.jpg,keeshond
2176_train.jpg,giant_schnauzer
2177_train.jpg,Pekinese
2178_train.jpg,schipperke
2179_train.jpg,Irish_terrier
2180_train.jpg,chow
2181_train.jpg,collie
2182_train.jpg,Italian_greyhound
2183_train.jpg,German_shepherd
2184_train.jpg,Gordon_setter
2185_train.jpg,Lhasa
2186_train.jpg,Bedlington_terrier
2187_train.jpg,Bouvier_des_Flandres
2188_train.jpg,malinois
2189_train.jpg,Airedale
2190_train.jpg,pug
2191_train.jpg,cairn
2192_train.jpg,whippet
2193_train.jpg,Irish_wolfhound
2194_train.jpg,Norwegian_elkhound
2195_train.jpg,Siberian_husky
2196_train.jpg,West_Highland_white_terrier
2197_train.jpg,English_foxhound
2198_train.jpg,West_Highland_white_terrier
2199_train.jpg,Newfoundland
2200_train.jpg,Sussex_spaniel
2201_train.jpg,kuvasz
2202_train.jpg,bloodhound
2203_train.jpg,wire
2204_train.jpg,Sealyham_terrier
2205_train.jpg,Shih
2206_train.jpg,Mexican_hairless
2207_train.jpg,schipperke
2208_train.jpg,giant_schnauzer
2209_train.jpg,Norwegian_elkhound
2210_train.jpg,clumber
2211_train.jpg,Lhasa
2212_train.jpg,papillon
2213_train.jpg,Leonberg
2214_train.jpg,schipperke
2215_train.jpg,Great_Pyrenees
2216_train.jpg,Samoyed
2217_train.jpg,Great_Pyrenees
2218_train.jpg,Lhasa
2219_train.jpg,EntleBucher
2220_train.jpg,basset
2221_train.jpg,basset
2222_train.jpg,beagle
2223_train.jpg,Saint_Bernard
2224_train.jpg,Doberman
2225_train.jpg,Ibizan_hound
2226_train.jpg,beagle
2227_train.jpg,whippet
2228_train.jpg,Tibetan_mastiff
2229_train.jpg,Bernese_mountain_dog
2230_train.jpg,curly
2231_train.jpg,bull_mastiff
2232_train.jpg,soft
2233_train.jpg,komondor
2234_train.jpg,Border_terrier
2235_train.jpg,French_bulldog
2236_train.jpg,Gordon_setter
2237_train.jpg,Scottish_deerhound
2238_train.jpg,cocker_spaniel
2239_train.jpg,Shetland_sheepdog
2240_train.jpg,Airedale
2241_train.jpg,Tibetan_mastiff
2242_train.jpg,Shih
2243_train.jpg,Yorkshire_terrier
2244_train.jpg,Scotch_terrier
2245_train.jpg,West_Highland_white_terrier
2246_train.jpg,dingo
2247_train.jpg,Shetland_sheepdog
2248_train.jpg,Sealyham_terrier
2249_train.jpg,Kerry_blue_terrier
2250_train.jpg,Weimaraner
2251_train.jpg,Saint_Bernard
2252_train.jpg,Sealyham_terrier
2253_train.jpg,Bouvier_des_Flandres
2254_train.jpg,Pekinese
2255_train.jpg,Bedlington_terrier
2256_train.jpg,standard_poodle
2257_train.jpg,Irish_setter
2258_train.jpg,dingo
2259_train.jpg,Yorkshire_terrier
2260_train.jpg,Shih
2261_train.jpg,bloodhound
2262_train.jpg,Newfoundland
2263_train.jpg,basset
2264_train.jpg,borzoi
2265_train.jpg,golden_retriever
2266_train.jpg,Greater_Swiss_Mountain_dog
2267_train.jpg,bull_mastiff
2268_train.jpg,malamute
2269_train.jpg,Samoyed
2270_train.jpg,Shetland_sheepdog
2271_train.jpg,English_setter
2272_train.jpg,briard
2273_train.jpg,Irish_water_spaniel
2274_train.jpg,American_Staffordshire_terrier
2275_train.jpg,Irish_wolfhound
2276_train.jpg,Rottweiler
2277_train.jpg,curly
2278_train.jpg,otterhound
2279_train.jpg,groenendael
2280_train.jpg,Walker_hound
2281_train.jpg,Pekinese
2282_train.jpg,Maltese_dog
2283_train.jpg,Boston_bull
2284_train.jpg,Pekinese
2285_train.jpg,Weimaraner
2286_train.jpg,clumber
2287_train.jpg,Tibetan_mastiff
2288_train.jpg,Norfolk_terrier
2289_train.jpg,Saint_Bernard
2290_train.jpg,Leonberg
2291_train.jpg,Lhasa
2292_train.jpg,Dandie_Dinmont
2293_train.jpg,Lhasa
2294_train.jpg,Ibizan_hound
2295_train.jpg,Japanese_spaniel
2296_train.jpg,Newfoundland
2297_train.jpg,Sussex_spaniel
2298_train.jpg,bull_mastiff
2299_train.jpg,Australian_terrier
2300_train.jpg,redbone
2301_train.jpg,Boston_bull
2302_train.jpg,Staffordshire_bullterrier
2303_train.jpg,miniature_poodle
2304_train.jpg,Sealyham_terrier
2305_train.jpg,giant_schnauzer
2306_train.jpg,giant_schnauzer
2307_train.jpg,Afghan_hound
2308_train.jpg,African_hunting_dog
2309_train.jpg,whippet
2310_train.jpg,Sealyham_terrier
2311_train.jpg,Appenzeller
2312_train.jpg,bloodhound
2313_train.jpg,Newfoundland
2314_train.jpg,soft
2315_train.jpg,Labrador_retriever
2316_train.jpg,Scotch_terrier
2317_train.jpg,Scotch_terrier
2318_train.jpg,bluetick
2319_train.jpg,komondor
2320_train.jpg,Leonberg
2321_train.jpg,Afghan_hound
2322_train.jpg,Labrador_retriever
2323_train.jpg,malamute
2324_train.jpg,Old_English_sheepdog
2325_train.jpg,giant_schnauzer
2326_train.jpg,affenpinscher
2327_train.jpg,curly
2328_train.jpg,Italian_greyhound
2329_train.jpg,Irish_water_spaniel
2330_train.jpg,komondor
2331_train.jpg,Australian_terrier
2332_train.jpg,Newfoundland
2333_train.jpg,dingo
2334_train.jpg,Brabancon_griffon
2335_train.jpg,bull_mastiff
2336_train.jpg,Greater_Swiss_Mountain_dog
2337_train.jpg,Old_English_sheepdog
2338_train.jpg,Irish_wolfhound
2339_train.jpg,bull_mastiff
2340_train.jpg,Norwich_terrier
2341_train.jpg,Scotch_terrier
2342_train.jpg,Siberian_husky
2343_train.jpg,cairn
2344_train.jpg,groenendael
2345_train.jpg,Norwegian_elkhound
2346_train.jpg,miniature_schnauzer
2347_train.jpg,Bouvier_des_Flandres
2348_train.jpg,wire
2349_train.jpg,Japanese_spaniel
2350_train.jpg,Afghan_hound
2351_train.jpg,Walker_hound
2352_train.jpg,chow
2353_train.jpg,Pomeranian
2354_train.jpg,Japanese_spaniel
2355_train.jpg,Gordon_setter
2356_train.jpg,Old_English_sheepdog
2357_train.jpg,Sealyham_terrier
2358_train.jpg,Bouvier_des_Flandres
2359_train.jpg,Norfolk_terrier
2360_train.jpg,Mexican_hairless
2361_train.jpg,kelpie
2362_train.jpg,clumber
2363_train.jpg,French_bulldog
2364_train.jpg,Welsh_springer_spaniel
2365_train.jpg,bloodhound
2366_train.jpg,kuvasz
2367_train.jpg,Scotch_terrier
2368_train.jpg,bloodhound
2369_train.jpg,Leonberg
2370_train.jpg,Great_Pyrenees
2371_train.jpg,Newfoundland
2372_train.jpg,bluetick
2373_train.jpg,Saluki
2374_train.jpg,Norfolk_terrier
2375_train.jpg,malamute
2376_train.jpg,miniature_poodle
2377_train.jpg,Cardigan
2378_train.jpg,Old_English_sheepdog
2379_train.jpg,Italian_greyhound
2380_train.jpg,Doberman
2381_train.jpg,Gordon_setter
2382_train.jpg,Irish_terrier
2383_train.jpg,Lhasa
2384_train.jpg,vizsla
2385_train.jpg,Shih
2386_train.jpg,Ibizan_hound
2387_train.jpg,Mexican_hairless
2388_train.jpg,toy_terrier
2389_train.jpg,Irish_wolfhound
2390_train.jpg,Shih
2391_train.jpg,Irish_terrier
2392_train.jpg,Scotch_terrier
2393_train.jpg,schipperke
2394_train.jpg,Afghan_hound
2395_train.jpg,Labrador_retriever
2396_train.jpg,Bouvier_des_Flandres
2397_train.jpg,EntleBucher
2398_train.jpg,Ibizan_hound
2399_train.jpg,Airedale
2400_train.jpg,miniature_pinscher
2401_train.jpg,vizsla
2402_train.jpg,bluetick
2403_train.jpg,miniature_schnauzer
2404_train.jpg,Brabancon_griffon
2405_train.jpg,keeshond
2406_train.jpg,Afghan_hound
2407_train.jpg,Labrador_retriever
2408_train.jpg,beagle
2409_train.jpg,Newfoundland
2410_train.jpg,Shih
2411_train.jpg,Gordon_setter
2412_train.jpg,Bouvier_des_Flandres
2413_train.jpg,basset
2414_train.jpg,Weimaraner
2415_train.jpg,malamute
2416_train.jpg,keeshond
2417_train.jpg,kuvasz
2418_train.jpg,Welsh_springer_spaniel
2419_train.jpg,Kerry_blue_terrier
2420_train.jpg,vizsla
2421_train.jpg,basset
2422_train.jpg,French_bulldog
2423_train.jpg,Doberman
2424_train.jpg,Bernese_mountain_dog
2425_train.jpg,Kerry_blue_terrier
2426_train.jpg,kelpie
2427_train.jpg,vizsla
2428_train.jpg,miniature_schnauzer
2429_train.jpg,bluetick
2430_train.jpg,affenpinscher
2431_train.jpg,bloodhound
2432_train.jpg,toy_poodle
2433_train.jpg,Labrador_retriever
2434_train.jpg,Bedlington_terrier
2435_train.jpg,Dandie_Dinmont
2436_train.jpg,toy_poodle
2437_train.jpg,Norfolk_terrier
2438_train.jpg,bloodhound
2439_train.jpg,Samoyed
2440_train.jpg,clumber
2441_train.jpg,curly
2442_train.jpg,briard
2443_train.jpg,cocker_spaniel
2444_train.jpg,Lhasa
2445_train.jpg,Boston_bull
2446_train.jpg,Ibizan_hound
2447_train.jpg,Irish_wolfhound
2448_train.jpg,Lhasa
2449_train.jpg,kelpie
2450_train.jpg,German_shepherd
2451_train.jpg,malamute
2452_train.jpg,Irish_terrier
2453_train.jpg,Weimaraner
2454_train.jpg,kelpie
2455_train.jpg,black
2456_train.jpg,Scotch_terrier
2457_train.jpg,Shih
2458_train.jpg,Airedale
2459_train.jpg,toy_poodle
2460_train.jpg,Kerry_blue_terrier
2461_train.jpg,Irish_setter
2462_train.jpg,Irish_water_spaniel
2463_train.jpg,Afghan_hound
2464_train.jpg,boxer
2465_train.jpg,wire
2466_train.jpg,Shetland_sheepdog
2467_train.jpg,Siberian_husky
2468_train.jpg,Irish_wolfhound
2469_train.jpg,Welsh_springer_spaniel
2470_train.jpg,miniature_schnauzer
2471_train.jpg,redbone
2472_train.jpg,Pekinese
2473_train.jpg,Great_Dane
2474_train.jpg,dingo
2475_train.jpg,Walker_hound
2476_train.jpg,Japanese_spaniel
2477_train.jpg,whippet
2478_train.jpg,Cardigan
2479_train.jpg,Japanese_spaniel
2480_train.jpg,groenendael
2481_train.jpg,Irish_terrier
2482_train.jpg,briard
2483_train.jpg,Scottish_deerhound
2484_train.jpg,Siberian_husky
2485_train.jpg,kuvasz
2486_train.jpg,French_bulldog
2487_train.jpg,Gordon_setter
2488_train.jpg,Blenheim_spaniel
